Transcript_ID_clean	metric	gene_id	gene_name	protein_coding_class	n	n_AC	n_TOL	n_AC_TPM_ge_1	n_TOL_TPM_ge_1	mean_AC	mean_TOL	median_AC	median_TOL	delta_AC_minus_TOL	cohen_d	welch_p_value	mannwhitney_p_value	estimate_adjusted_AC_minus_TOL	ci_low	ci_high	p_value	mean_TPM_AC	mean_TPM_TOL	mean_log2TPM_AC	mean_log2TPM_TOL	KDmax	n_protein_rows_max_per_sample	FDR	direction	abs_effect	minus_log10_p	minus_log10_FDR
ENST00000398944	fraction_contribution_log2TPM	ENSG00000205609.13	EIF3CL	Amyloidogenic	8	4	4	4	4	0.00013065944804380216	0.00013370173430948744	0.00013439489143167048	0.00013068474899453843	-3.0422862656852854e-06	-0.19223948546085312	0.7956520715706424	0.8857142857142857	-3.0422862656852854e-06	-2.836789791223769e-05	2.228332538086712e-05	0.8138638873032139	77.75942500000001	100.00262500000001	6.229781836576158	6.630601471978466	2.64285714285714	2	0.9670264638805716	higher_in_TOL	0.19223948546085312	0.08944822156775256	0.01456164074632736
ENST00000374723	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000070214.17	SLC44A1	Amyloidogenic	7	3	4	3	4	0.00010325501357886996	9.908488586803695e-05	9.500544519946941e-05	9.88753577578926e-05	4.170127710833007e-06	0.2343228082905463	0.7942037797687832	0.8571428571428571	4.170127710832987e-06	-3.0031559931593642e-05	3.8371815353259616e-05	0.8111260606171772	10.385340000000001	9.66689	3.428379872269948	3.336689530010579	3.72857142857143	3	0.9673429315508557	higher_in_AC	0.2343228082905463	0.09091164495538254	0.014419537418538965
ENST00000379719	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000205339.10	IPO7	Amyloidogenic	8	4	4	4	4	9.536839902734347e-05	9.22408929850305e-05	9.315263365745804e-05	9.035219141181338e-05	3.1275060423129785e-06	0.19520580248509486	0.7968653350210222	1.0	3.1275060423130124e-06	-2.2511896211211416e-05	2.876690829583744e-05	0.8110456391786975	11.665017500000001	12.535309999999999	3.6131619911613573	3.7004248999214138	3.11428571428571	2	0.9673429315508557	higher_in_AC	0.19520580248509486	0.09095470647222621	0.014419537418538965
ENST00000649266	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000136156.15	ITM2B	Amyloidogenic	6	3	3	3	3	0.00011962556565633664	0.00012405808738025217	0.00012372398602161487	0.0001231176689240498	-4.4325217239155355e-06	-0.22477483874065757	0.8040053749521577	1.0	-4.432521723915569e-06	-4.308267931379363e-05	3.421763586596249e-05	0.8221544410030713	26.03023333333333	50.9775	4.743903568643515	5.524952907651887	2.8	2	0.9697206227215713	higher_in_TOL	0.22477483874065757	0.08504659295237288	0.013353368297298008
ENST00000383794	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000154781.17	CCDC174	Amyloidogenic	7	4	3	4	3	7.758304429139705e-05	7.983720032911517e-05	7.788296574961561e-05	7.847618110768054e-05	-2.2541560377181154e-06	-0.2160722174375244	0.8003625588404795	1.0	-2.254156037718119e-06	-2.1697575302761145e-05	1.7189263227324907e-05	0.8202474409271292	50.711875	63.988566666666664	5.566994086177692	5.784998504604455	1.67142857142857	2	0.9697206227215713	higher_in_TOL	0.2160722174375244	0.08605511588609059	0.013353368297298008
ENST00000409714	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000138398.17	PPIG	Amyloidogenic	8	4	4	4	4	0.00012114124360182896	0.0001153039290222315	0.00011623714125376889	0.00011278715550456437	5.837314579597457e-06	0.18558465459691	0.8070154278050755	1.0	5.837314579597511e-06	-4.449808228572627e-05	5.617271144492129e-05	0.8201952519102133	111.849875	87.985625	6.23497194266937	6.296846355799684	2.28571428571429	2	0.9697206227215713	higher_in_AC	0.18558465459691	0.08608274916114393	0.013353368297298008
ENST00000676464	fraction_contribution_log2TPM	ENSG00000072415.10	PALS1	Amyloidogenic	6	3	3	3	3	3.77222672657887e-05	3.55033057372064e-05	4.3227894955430915e-05	3.611302369567518e-05	2.2189615285822984e-06	0.22281216920327374	0.7989192577247785	1.0	2.2189615285822916e-06	-1.7300101073126584e-05	2.1738024130291167e-05	0.8236816964271908	3.0972100000000005	2.29331	1.9182036889720455	1.6750426999097356	2.52857142857143	2	0.9750937729763067	higher_in_AC	0.22281216920327374	0.08424058465245893	0.010953616990826743
ENST00000611884	fraction_contribution_log2TPM	ENSG00000174891.14	RSRC1	Amyloidogenic	7	3	4	3	4	5.62111816161152e-05	5.930569100551404e-05	4.610527284622798e-05	5.781003446672738e-05	-3.0945093893988405e-06	-0.20418086003544433	0.8144289861931527	0.6285714285714286	-3.0945093893988456e-06	-3.168894552933346e-05	2.549992675053577e-05	0.8320222795408309	5.6366966666666665	6.9711475	2.6482986849264685	2.9481277006412956	1.95714285714286	2	0.9777780073436041	higher_in_TOL	0.20418086003544433	0.07986504419954928	0.009759735324106351
ENST00000285518	fraction_contribution_log2TPM	ENSG00000155189.12	AGPAT5	Amyloidogenic	8	4	4	4	4	4.129205870181601e-05	4.3770395606257506e-05	3.689320566985628e-05	4.4767067629665404e-05	-2.478336904441498e-06	-0.1739698795191239	0.8148834133393615	0.8857142857142857	-2.4783369044414876e-06	-2.527591660686639e-05	2.0319242797983416e-05	0.8312733640318567	3.3203300000000002	4.2306875	1.9503051384045336	2.2493849164774815	2.92857142857143	2	0.9777780073436041	higher_in_TOL	0.1739698795191239	0.0802561350993491	0.009759735324106351
ENST00000285518	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000155189.12	AGPAT5	Amyloidogenic	8	4	4	4	4	4.8450415368156244e-05	5.14079945139088e-05	4.2991348925202854e-05	5.2213137800341656e-05	-2.9575791457525535e-06	-0.17196063253967167	0.8170228750870537	0.6857142857142857	-2.95757914575254e-06	-3.048146847027112e-05	2.456631017876604e-05	0.833193245099833	3.3203300000000002	4.2306875	1.9503051384045336	2.2493849164774815	2.92857142857143	2	0.979154105555278	higher_in_TOL	0.17196063253967167	0.07925425964095052	0.009148950765507624
ENST00000676464	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000072415.10	PALS1	Amyloidogenic	6	3	3	3	3	3.8085159093056944e-05	3.6101473378883014e-05	4.367108067339928e-05	3.656841750153246e-05	1.9836857141739304e-06	0.19783791713981966	0.8206144013792457	1.0	1.9836857141739185e-06	-1.7668525614353936e-05	2.1635897042701776e-05	0.8431718788629646	3.0972100000000005	2.29331	1.9182036889720455	1.6750426999097356	2.52857142857143	2	0.9829886979694377	higher_in_AC	0.19783791713981966	0.07408388630882487	0.007451475492101336
ENST00000328195	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000147471.12	PLPBP	Amyloidogenic	7	3	4	3	4	7.129904526182773e-05	7.300357572252177e-05	6.569678829610053e-05	7.086807993952048e-05	-1.704530460694043e-06	-0.1873162856135617	0.8291922860880226	0.6285714285714286	-1.7045304606940396e-06	-1.88618319814138e-05	1.545277106002572e-05	0.845614501048243	13.068510000000002	14.94625	3.7431583147020997	3.955936158605921	2.3	2	0.9829886979694377	higher_in_TOL	0.1873162856135617	0.07282757812348367	0.007451475492101336
ENST00000543251	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000164338.10	UTP15	Amyloidogenic	7	3	4	3	4	3.78756565557209e-05	3.946608962548771e-05	3.3655140442076895e-05	3.759289136195523e-05	-1.590433069766805e-06	-0.17683172023632057	0.8250136757565476	1.0	-1.5904330697667982e-06	-1.748310660532238e-05	1.4302240465788784e-05	0.8445004632460787	2.7791033333333335	2.8551249999999997	1.7787801220736796	1.8680025669357296	2.67142857142857	2	0.9829886979694377	higher_in_TOL	0.17683172023632057	0.07340010786306064	0.007451475492101336
ENST00000383794	fraction_contribution_log2TPM	ENSG00000154781.17	CCDC174	Amyloidogenic	7	4	3	4	3	0.0001161571993945909	0.00011885630051934989	0.00011610932036136472	0.00011724192798991889	-2.69910112475898e-06	-0.18692752098160698	0.8271330791945933	1.0	-2.6991011247589665e-06	-2.966908519087409e-05	2.4270882941356157e-05	0.8444933824071745	50.711875	63.988566666666664	5.566994086177692	5.784998504604455	1.67142857142857	2	0.9846974835859813	higher_in_TOL	0.18692752098160698	0.07340374928457474	0.006697171927300052
ENST00000335154	fraction_contribution_log2TPM	ENSG00000161791.14	FMNL3	Amyloidogenic	7	4	3	4	3	3.7902071672650186e-05	3.9103708649428893e-05	3.568089483760797e-05	3.687594005363788e-05	-1.201636976778707e-06	-0.18393526122676596	0.8300521604478339	0.8571428571428571	-1.2016369767787036e-06	-1.3414706870927698e-05	1.101143291737029e-05	0.8470844812214808	2.60873	3.48197	1.8225856085692729	2.0326222285311157	3.15714285714286	2	0.9846974835859813	higher_in_TOL	0.18393526122676596	0.07207327455868238	0.006697171927300052
ENST00000457563	fraction_contribution_log2TPM	ENSG00000164483.17	SAMD3	Amyloidogenic	7	3	4	3	4	6.357468625888538e-05	6.0208744159354984e-05	6.20209064064351e-05	5.214095015869149e-05	3.365942099530399e-06	0.17927152444845798	0.8239651534677064	1.0	3.365942099530399e-06	-3.0067635849177288e-05	3.6799520048238086e-05	0.8435768557163242	7.350716666666666	8.71618	3.0265324449848223	3.013763778802801	2.71428571428572	2	0.9846974835859813	higher_in_AC	0.17927152444845798	0.07387534402568986	0.006697171927300052
ENST00000297540	fraction_contribution_log2TPM	ENSG00000164902.14	PHAX	Amyloidogenic	6	3	3	3	3	0.00010014086096159047	9.83242916231186e-05	0.00010362159637016811	9.319778756961667e-05	1.8165693384718728e-06	0.18708443622962415	0.8309305661542288	1.0	1.8165693384718728e-06	-1.7214465795068774e-05	2.084760447201252e-05	0.8515944308030783	28.16756666666667	31.199533333333335	4.807931138265112	4.817118178381411	2.07142857142857	2	0.9863791608582418	higher_in_AC	0.18708443622962415	0.0697671873927104	0.00595611161495573
ENST00000335154	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000161791.14	FMNL3	Amyloidogenic	7	4	3	4	3	4.7837292594226865e-05	4.924304474140308e-05	4.476580880073396e-05	4.636963019804245e-05	-1.405752147176218e-06	-0.16745063653370867	0.843146601539336	0.8571428571428571	-1.4057521471762247e-06	-1.6971359858188503e-05	1.4159855563836053e-05	0.8595027874685413	2.60873	3.48197	1.8225856085692729	2.0326222285311157	3.15714285714286	2	0.9904076625410178	higher_in_TOL	0.16745063653370867	0.06575271050660544	0.004186008281138027
ENST00000457563	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000164483.17	SAMD3	Amyloidogenic	7	3	4	3	4	6.890732591881758e-05	6.561906912264646e-05	6.835225042100847e-05	5.652301769555413e-05	3.288256796171119e-06	0.15870815808423022	0.8431121669148817	1.0	3.288256796171109e-06	-3.344517107670699e-05	4.0021684669049214e-05	0.8607263769445544	7.350716666666666	8.71618	3.0265324449848223	3.013763778802801	2.71428571428572	2	0.9904076625410178	higher_in_AC	0.15870815808423022	0.06513488788371409	0.004186008281138027
ENST00000397609	kdmax_weighted_fraction_contribution_log2TPM	ENSG00000171262.11	FAM98B	Amyloidogenic	8	4	4	4	4	7.338072155218674e-05	7.574981970101939e-05	7.212630532543068e-05	7.385981489943161e-05	-2.3690981488326524e-06	-0.142736833970018	0.8490333492876105	0.8857142857142857	-2.3690981488326456e-06	-2.893040599725975e-05	2.419220969959446e-05	0.8612240543834937	10.55781	13.26283	3.399035513054532	3.719937859986817	2.55714285714286	2	0.9904076625410178	higher_in_TOL	0.142736833970018	0.0648838486347497	0.004186008281138027
ENST00000344113	fraction_contribution_log2TPM	ENSG00000054654.20	SYNE2	Amyloidogenic	6	3	3	3	3	4.641367167065917e-05	4.887725822599406e-05	4.317969697291618e-05	5.070671947527158e-05	-2.463586555334888e-06	-0.1641585385968798	0.8519289245686713	1.0	-2.4635865553349016e-06	-3.187747487649502e-05	2.6950301765825216e-05	0.8696063396595517	4.28948	5.779416666666666	2.326177894910307	2.615811666101144	3.8	2	0.9905130915435877	higher_in_TOL	0.1641585385968798	0.06067730278891418	0.004139780047123611
ENST00000372899	fraction_contribution_log2TPM	ENSG00000024048.11	UBR2	Amyloidogenic	7	3	4	3	4	8.986975631725866e-05	8.796206508042443e-05	9.21882723434834e-05	8.313176793898688e-05	1.9076912368342313e-06	0.15260034458029562	0.8490699286485583	1.0	1.9076912368342075e-06	-2.0259265645273045e-05	2.407464811894146e-05	0.866052473392683	25.137753333333336	22.544505	4.45318852726145	4.409411881157827	3.31428571428571	2	0.9905130915435877	higher_in_AC	0.15260034458029562	0.06245579364720913	0.004139780047123611
ENST00000372901	fraction_contribution_log2TPM	ENSG00000024048.11	UBR2	Amyloidogenic	7	3	4	3	4	8.986975631725866e-05	8.796206508042443e-05	9.21882723434834e-05	8.313176793898688e-05	1.9076912368342313e-06	0.15260034458029562	0.8490699286485583	1.0	1.9076912368342075e-06	-2.0259265645273045e-05	2.407464811894146e-05	0.866052473392683	25.137753333333336	22.544505	4.45318852726145	4.409411881157827	3.31428571428571	2	0.9905130915435877	higher_in_AC	0.15260034458029562	0.06245579364720913	0.004139780047123611
ENST00000267970	fraction_contribution_log2TPM	ENSG00000140391.15	TSPAN3	Amyloidogenic	7	4	3	4	3	8.326995815137507e-05	8.16507504595933e-05	8.44493058863764e-05	7.661365723138347e-05	1.619207691781768e-06	0.15155643570437005	0.8564096024784066	1.0	1.6192076917817815e-06	-1.8050105387215585e-05	2.1288520770779148e-05	0.8718199432592526	15.068625	20.0684	3.9700450399428124	4.378567259456271	4.11428571428571	2	0.9905130915435877	higher_in_AC	0.15155643570437005	0.05957320053010483	0.004139780047123611
ENST00000372075	fraction_contribution_log2TPM	ENSG00000062650.20	WAPL	Amyloidogenic	6	3	3	3	3	9.898909087316469e-05	0.0001016834352695386	0.0001046566473667537	0.00010390821115453607	-2.694344396373912e-06	-0.14468791118698876	0.8728447220724318	1.0	-2.6943443963739255e-06	-3.9192334695062145e-05	3.3803645902314294e-05	0.8849572841918693	42.27953333333334	39.1941	4.940022386905514	5.145076996154352	3.17142857142857	2	0.9905130915435877	higher_in_TOL	0.14468791118698876	0.05307769166090549	0.004139780047123611
ENST00000641592	fraction_contribution_log2TPM	ENSG00000221858.3	OR2A12	Amyloidogenic	6	3	3	3	3	3.0544867198972806e-05	3.1951274661393014e-05	2.648293171636106e-05	3.484237073885955e-05	-1.4064074624202088e-06	-0.13821330520335365	0.8772233102314797	1.0	-1.4064074624202105e-06	-2.135027589011117e-05	1.8537460965270744e-05	0.8900718399873169	1.9694433333333332	2.2992966666666668	1.4962478846844167	1.711774673997181	3.22857142857143	2	0.9905130915435877	higher_in_TOL	0.13821330520335365	0.050574938915836185	0.004139780047123611
ENST00000543251	fraction_contribution_log2TPM	ENSG00000164338.10	UTP15	Amyloidogenic	7	3	4	3	4	3.572641466810709e-05	3.6826345965171926e-05	3.176821931726023e-05	3.525017895426654e-05	-1.0999312970648334e-06	-0.13145750612146315	0.8700810943797678	1.0	-1.0999312970648367e-06	-1.597987252586989e-05	1.3780009931740218e-05	0.8848045646269562	2.7791033333333335	2.8551249999999997	1.7787801220736796	1.8680025669357296	2.67142857142857	2	0.9905130915435877	higher_in_TOL	0.13145750612146315	0.05315264554753074	0.004139780047123611
ENST00000338205	fraction_contribution_log2TPM	ENSG00000136813.15	ECPAS	Amyloidogenic	8	4	4	4	4	5.4250954242958946e-05	5.335920965669971e-05	5.111741835886206e-05	5.2189173681657975e-05	8.917445862592353e-07	0.12822366760640846	0.862160728803289	0.8857142857142857	8.917445862592523e-07	-1.0237732200714788e-05	1.2021221373233293e-05	0.8752123155272831	5.3971925	5.898507500000001	2.6108317012183697	2.7035203507074437	2.85714285714286	2	0.9905130915435877	higher_in_AC	0.12822366760640846	0.05788657980416651	0.004139780047123611
ENST00000397609	fraction_contribution_log2TPM	ENSG00000171262.11	FAM98B	Amyloidogenic	8	4	4	4	4	7.182802691613206e-05	7.387710775010173e-05	7.024843303245219e-05	7.233306062266618e-05	-2.0490808339696654e-06	-0.1280667823735187	0.864574491345138	0.8857142857142857	-2.049080833969645e-06	-2.7654097006727026e-05	2.3555935338787736e-05	0.8753637480056496	10.55781	13.26283	3.399035513054532	3.719937859986817	2.55714285714286	2	0.9905130915435877	higher_in_TOL	0.1280667823735187	0.057811443063444885	0.004139780047123611
ENST00000644224	fraction_contribution_log2TPM	ENSG00000135917.16	SLC19A3	Amyloidogenic	7	3	4	3	4	4.848519861228485e-05	4.6639842573866606e-05	4.621478942036062e-05	4.3587576742646914e-05	1.8453560384182438e-06	0.12634113568619232	0.8871876491791244	0.8571428571428571	1.8453560384182438e-06	-2.6179639076637365e-05	2.9870351153473853e-05	0.8973122759486551	5.1976033333333325	4.305042499999999	2.440048471221511	2.349571634586064	3.25714285714286	2	0.9905130915435877	higher_in_AC	0.12634113568619232	0.04705639071297556	0.004139780047123611
ENST00000474629	fraction_contribution_log2TPM	ENSG00000173193.15	PARP14	Amyloidogenic	7	3	4	3	4	0.00012761270068356907	0.00012649029362930906	0.00012598360812731817	0.00012891995233696836	1.1224070542600027e-06	0.11816586836592133	0.8777050662828465	1.0	1.122407054260006e-06	-1.4400826425633769e-05	1.664564053415378e-05	0.8873050056530777	84.52743333333333	111.697725	6.168229027869862	6.38898280772037	3.78571428571429	2	0.9905130915435877	higher_in_AC	0.11816586836592133	0.05192706844006041	0.004139780047123611
ENST00000328195	fraction_contribution_log2TPM	ENSG00000147471.12	PLPBP	Amyloidogenic	7	3	4	3	4	7.807702805505397e-05	7.921215960094201e-05	7.22689191469026e-05	7.663876735266242e-05	-1.135131545888042e-06	-0.11337308151880963	0.8960648545316141	0.6285714285714286	-1.135131545888025e-06	-2.0043842059823295e-05	1.7773578968047245e-05	0.9063363047608308	13.068510000000002	14.94625	3.7431583147020997	3.955936158605921	2.3	2	0.9905130915435877	higher_in_TOL	0.11337308151880963	0.042710623293489874	0.004139780047123611
ENST00000341170	fraction_contribution_log2TPM	ENSG00000136925.15	TSTD2	Amyloidogenic	6	3	3	3	3	4.24611103477532e-05	4.30363468126828e-05	4.5513905250380844e-05	4.3353551437841316e-05	-5.75236464929601e-07	-0.11311183095739978	0.897256418098023	1.0	-5.75236464929601e-07	-1.0542741581885697e-05	9.392268652026495e-06	0.9099418954432223	3.6268700000000003	3.3526466666666663	2.1453674198409813	2.097118440816891	2.01428571428571	2	0.9905130915435877	higher_in_TOL	0.11311183095739978	0.0409863387712602	0.004139780047123611
ENST00000302219	fraction_contribution_log2TPM	ENSG00000170509.12	HSD17B13	Amyloidogenic	7	3	4	3	4	6.535023378574168e-05	6.662776923482945e-05	6.710618919710787e-05	7.011137417860473e-05	-1.2775354490877732e-06	-0.11000157250665654	0.8931662743405464	1.0	-1.27753544908778e-06	-2.2301788464632128e-05	1.9746717566456568e-05	0.9051985825528922	9.880339999999999	9.8338775	3.299233594460064	3.3320391318986413	3.45714285714286	2	0.9905130915435877	higher_in_TOL	0.11000157250665654	0.04325613477689727	0.004139780047123611
ENST00000328737	fraction_contribution_log2TPM	ENSG00000065413.20	ANKRD44	Amyloidogenic	7	3	4	3	4	2.931067941484095e-05	2.8106351511263908e-05	2.4893721180028372e-05	2.390313414801988e-05	1.20432790357704e-06	0.10421810030705632	0.9006574883877484	1.0	1.2043279035770435e-06	-2.0040102093716434e-05	2.244875790087052e-05	0.9115302126664031	1.7864866666666666	1.760465	1.4220474368461904	1.4008462374608435	3.05714285714286	2	0.9905130915435877	higher_in_AC	0.10421810030705632	0.040228932081030046	0.004139780047123611
ENST00000399339	fraction_contribution_log2TPM	ENSG00000099290.17	WASHC2A	Amyloidogenic	6	3	3	3	3	6.828654438938152e-05	7.107739036483048e-05	8.812204589517076e-05	7.194409090442121e-05	-2.7908459754489597e-06	-0.10140298392876607	0.9120226646401027	0.7	-2.7908459754489732e-06	-5.673361359776146e-05	5.1151921646863515e-05	0.9192305678531756	11.050633333333332	13.186093333333332	3.1533321281221522	3.647360598535426	2.22857142857143	2	0.9905130915435877	higher_in_TOL	0.10140298392876607	0.03657554216439029	0.004139780047123611
ENST00000264254	fraction_contribution_log2TPM	ENSG00000115539.15	PDCL3	Amyloidogenic	7	3	4	3	4	6.756924478169001e-05	6.552616784359461e-05	7.802405743305095e-05	6.506200304492143e-05	2.0430769380954013e-06	0.09850256410534947	0.9101233504148827	0.8571428571428571	2.0430769380953945e-06	-3.727618898091929e-05	4.136234285711008e-05	0.918881996181854	9.811933333333334	10.705715	3.2644552895977306	3.3424664913348017	2.75714285714286	2	0.9905130915435877	higher_in_AC	0.09850256410534947	0.03674025759932004	0.004139780047123611
ENST00000636672	fraction_contribution_log2TPM	ENSG00000283526.3	PRRT1B	Amyloidogenic	6	3	3	3	3	4.454088644451328e-05	4.5921667495675015e-05	4.470938281063069e-05	3.763292988180993e-05	-1.380781051161732e-06	-0.09240489132269399	0.9168385636604753	1.0	-1.3807810511617422e-06	-3.06679875190699e-05	2.7906425416746413e-05	0.9263763533443439	4.005896666666667	4.48967	2.2456300945486314	2.2175901248463012	3.11428571428571	2	0.9905130915435877	higher_in_TOL	0.09240489132269399	0.03321253926337554	0.004139780047123611
ENST00000309007	fraction_contribution_log2TPM	ENSG00000113758.14	DBN1	Amyloidogenic	7	3	4	3	4	4.5119706644561e-05	4.589014282113045e-05	4.243001760976263e-05	4.281094800194439e-05	-7.704361765694461e-07	-0.08987028936436335	0.9075047503959294	1.0	-7.704361765694461e-07	-1.5245113016130838e-05	1.3704240662991945e-05	0.9169138240122967	3.590196666666667	4.394095	2.1719111256958747	2.325991679044737	2.28571428571429	2	0.9905130915435877	higher_in_TOL	0.08987028936436335	0.03767147950402865	0.004139780047123611
ENST00000395002	fraction_contribution_log2TPM	ENSG00000138640.15	FAM13A	Amyloidogenic	8	4	4	4	4	6.946879015561022e-05	6.836160390235352e-05	7.030616414885151e-05	7.007371673483936e-05	1.107186253256702e-06	0.08796413472318974	0.9075815417318424	0.8857142857142857	1.1071862532567155e-06	-1.9035505719584624e-05	2.1249878226098055e-05	0.9142069975326668	12.02862	11.0710075	3.395395241168779	3.4581724031887906	2.25714285714286	2	0.9905130915435877	higher_in_AC	0.08796413472318974	0.03895545885264567	0.004139780047123611
ENST00000404933	fraction_contribution_log2TPM	ENSG00000102172.16	SMS	Amyloidogenic	7	3	4	3	4	5.2660715554482726e-05	5.106845246833794e-05	5.387486259214507e-05	5.101840600092122e-05	1.5922630861447826e-06	0.08763641863472932	0.9214651073662621	0.8571428571428571	1.5922630861447826e-06	-3.325575436304623e-05	3.6440280535335796e-05	0.9286416641287293	6.771343333333334	5.1701	2.667995835561793	2.5560644375499137	2.22857142857143	2	0.9905130915435877	higher_in_AC	0.08763641863472932	0.03215183532062719	0.004139780047123611
ENST00000699094	fraction_contribution_log2TPM	ENSG00000153310.22	CYRIB	Amyloidogenic	7	3	4	3	4	0.00012178762890510718	0.00011982846354164394	0.00012180461378344181	0.00012332646571667203	1.9591653634632377e-06	0.08492861996033511	0.914744771623113	1.0	1.9591653634632445e-06	-3.853347250237222e-05	4.245180322929871e-05	0.9244503146767975	54.83626666666667	63.034724999999995	5.786553250799229	5.897470251910789	3.3	2	0.9905130915435877	higher_in_AC	0.08492861996033511	0.0341164253826374	0.004139780047123611
ENST00000371317	fraction_contribution_log2TPM	ENSG00000232119.8	MCTS1	Amyloidogenic	8	4	4	4	4	6.950852995111495e-05	6.817406860688654e-05	7.393875294165839e-05	6.609248717760754e-05	1.3344613442284016e-06	0.08308977007926883	0.9118796933331703	0.8857142857142857	1.3344613442284152e-06	-2.4367182564678445e-05	2.7036105253135275e-05	0.9189441838454373	11.43843	10.542095	3.375641315918788	3.4299224859191453	2.57142857142857	2	0.9905130915435877	higher_in_AC	0.08308977007926883	0.03671086661616775	0.004139780047123611
ENST00000616793	fraction_contribution_log2TPM	ENSG00000176049.16	JAKMIP2	Amyloidogenic	6	3	3	3	3	4.303980396478389e-05	4.391134138650608e-05	4.229146619917274e-05	4.6113807853435186e-05	-8.715374217221881e-07	-0.08279046799271968	0.92664209450654	1.0	-8.715374217221847e-07	-2.1504129544581028e-05	1.976105470113666e-05	0.9340181485473201	3.10614	4.178186666666666	2.0093622207754955	2.3623547379320677	3.22857142857143	2	0.9905130915435877	higher_in_TOL	0.08279046799271968	0.029644685078920617	0.004139780047123611
ENST00000529515	fraction_contribution_log2TPM	ENSG00000197302.11	KRBOX5	Amyloidogenic	8	4	4	4	4	4.472538077526453e-05	4.545281740359956e-05	4.498372938030091e-05	4.521668968863801e-05	-7.274366283350247e-07	-0.07019790871326519	0.926061658142464	1.0	-7.274366283350112e-07	-1.731083190224679e-05	1.5855958645576766e-05	0.9314866654069194	3.5359699999999994	4.057885	2.111236676289546	2.290183380242263	2.37142857142857	2	0.9905130915435877	higher_in_TOL	0.07019790871326519	0.03082335781727625	0.004139780047123611
ENST00000361383	fraction_contribution_log2TPM	ENSG00000132792.21	CTNNBL1	Amyloidogenic	7	3	4	3	4	6.178523473029632e-05	6.288054247189586e-05	6.397440033898292e-05	6.454627512030299e-05	-1.0953077415995396e-06	-0.06986865499661651	0.9284759006833027	1.0	-1.095307741599526e-06	-2.7908347498721568e-05	2.5717732015522516e-05	0.9361862208478219	7.430153333333333	10.038364999999999	3.0529239255957172	3.169560207055528	2.68571428571429	2	0.9905130915435877	higher_in_TOL	0.06986865499661651	0.028637755276291928	0.004139780047123611
ENST00000334494	fraction_contribution_log2TPM	ENSG00000160310.20	PRMT2	Amyloidogenic	8	4	4	4	4	0.00010146543515650926	0.00010041536687830014	0.00010685986785219689	9.279066413119895e-05	1.0500682782091212e-06	0.06247332905409864	0.9330291380791692	0.8857142857142857	1.050068278209128e-06	-2.5848263826888034e-05	2.794840038330629e-05	0.9390102642587898	27.6461	41.759975	4.8195435951337675	5.068438337723645	3.2	2	0.9905130915435877	higher_in_AC	0.06247332905409864	0.027329660463825546	0.004139780047123611
ENST00000394199	fraction_contribution_log2TPM	ENSG00000119408.17	NEK6	Amyloidogenic	7	4	3	4	3	6.524953232732787e-05	6.595211583068158e-05	6.793606636861584e-05	7.066715749549586e-05	-7.025835033537021e-07	-0.05984339967301366	0.9449803438195161	0.8571428571428571	-7.025835033536954e-07	-2.2880846493141693e-05	2.1475679486434302e-05	0.9504915190541898	9.066725	8.173193333333334	3.1701873614311533	3.101187199775539	2.65714285714286	2	0.9905130915435877	higher_in_TOL	0.05984339967301366	0.022051753858400015	0.004139780047123611
ENST00000395711	fraction_contribution_log2TPM	ENSG00000198301.12	SDAD1	Amyloidogenic	7	3	4	3	4	0.0001137280955002027	0.00011272831291681226	0.00012278884556723044	0.00011230646294720137	9.997825833904332e-07	0.057346756596780256	0.946445011718885	0.8571428571428571	9.997825833904502e-07	-3.159289424871168e-05	3.3592459415492587e-05	0.952058445235698	44.044399999999996	52.045899999999996	5.475706592881786	5.6265286535058445	2.74285714285714	2	0.9905130915435877	higher_in_AC	0.057346756596780256	0.021336390203499485	0.004139780047123611
ENST00000373344	fraction_contribution_log2TPM	ENSG00000085224.23	ATRX	Amyloidogenic	7	4	3	4	3	9.134731622987789e-05	9.248609072557015e-05	9.387322663480303e-05	9.369424430935384e-05	-1.1387744956922583e-06	-0.0529688519425752	0.944959594183188	1.0	-1.1387744956922583e-06	-3.57144990295467e-05	3.3436950038162184e-05	0.9485301316518154	22.7807975	23.31833333333333	4.278533263688311	4.433018694671731	2.77142857142857	2	0.9905130915435877	higher_in_TOL	0.0529688519425752	0.022948868462970364	0.004139780047123611
