Transcript_ID_clean	gene_name	gene_id	mean_TPM_AC	mean_TPM_TOL	mean_strict_burden_AC	mean_strict_burden_TOL	n_samples_AC	n_samples_TOL	Amyloid_Index_max	delta_mean_strict_burden_TOL_minus_AC	delta_mean_TPM_TOL_minus_AC
ENST00000316634	SNAPC5	ENSG00000174446.13	14.20788025856018	17.218700528144836	-15.997929218165208	-19.505634039043798	4	4	-1.090739911662585	-3.5077048208785904	3.0108202695846558
ENST00000397378	NEDD9	ENSG00000111859.17	19.417446772257488	28.01110076904297	-7.976381749906307	-11.506519656755318	3	1	-0.410784272693488	-3.530137906849011	8.59365399678548
ENST00000545720	RAP1B	ENSG00000127314.18	117.75580342610677	86.85503260294597	14.998700772557951	11.446904497521999	3	3	0.13929966391823073	-3.5517962750359526	-30.900770823160798
ENST00000621129	NSG1	ENSG00000168824.15	7.505119800567627	1.6375000476837158	4.564674438656694	0.9959407457287561	1	2	0.6082080712837468	-3.568733692927938	-5.867619752883911
ENST00000614368	CCL15	ENSG00000275718.2	6.613863309224446	11.30516004562378	-5.05072758184711	-8.633272414322626	3	2	-0.7636576907785184	-3.5825448324755156	4.691296736399333
ENST00000595379	PAF1	ENSG00000006712.15	17.43210458755493	19.699833552042644	-32.08897148095751	-35.67220830485681	2	3	-1.7549808487760086	-3.5832368238992984	2.2677289644877128
ENST00000433139	NSG1	ENSG00000168824.15	8.263150215148926	2.3049099445343018	5.025714655083605	1.4018648318479354	1	1	0.6082080712837468	-3.6238498232356697	-5.958240270614624
ENST00000644608	GSS	ENSG00000100983.12	11.777569741010666	16.89824612935384	-8.381395043183499	-12.025475498046788	4	3	-0.7116404510854774	-3.644080454863289	5.120676388343174
ENST00000448850	APP	ENSG00000142192.22	6.269513487815857	11.352585077285767	-4.5571905164083475	-8.251978905774573	3	4	-0.7268810451185359	-3.6947883893662254	5.08307158946991
ENST00000506223	SMAD5	ENSG00000113658.18	9.766499996185303	13.909700393676758	-8.715455128262555	-12.412775270159909	2	1	-0.892382647997412	-3.697320141897354	4.143200397491455
ENST00000504689	PLXND1	ENSG00000004399.13	11.498496691385904	17.14590040842692	-7.601287807985448	-11.33460549057214	3	3	-0.6610679649697121	-3.7333176825866916	5.647403717041017
ENST00000547249	ELK3	ENSG00000111145.8	74.80772495269775	88.68246396382649	52.97979286964997	49.227991273409295	4	3	0.7082128604118095	-3.751801596240675	13.874739011128739
ENST00000473578	CAMTA1	ENSG00000171735.21	18.41249990463257	22.698524475097656	-16.400322999428663	-20.21795709057288	4	4	-0.8907168002375581	-3.8176340911442175	4.286024570465088
ENST00000444777	EEPD1	ENSG00000122547.12	2.857189893722534	6.116024971008301	-3.350045339658906	-7.171018277916941	2	4	-1.1724965663007605	-3.820972938258035	3.2588350772857666
ENST00000593130	ZNF24	ENSG00000172466.16	11.8427072763443	16.932934999465942	-8.960359313414797	-12.811697383501297	4	4	-0.756614100503272	-3.8513380700865003	5.090227723121643
ENST00000420525	MLLT10	ENSG00000078403.17	21.108039538065594	25.245367368062336	-19.898669942687217	-23.778102048705126	3	3	-0.9411258957826485	-3.8794321060179087	4.137327829996742
ENST00000523377	LYRM2	ENSG00000083099.11	5.888563315073649	10.570170044898987	-4.9124738534392245	-8.818056492498348	3	4	-0.8342397951065902	-3.9055826390591237	4.681606729825337
ENST00000525685	CD44	ENSG00000026508.21	1.5265400409698486	5.328186829884847	-1.7999830841619562	-5.7125623738415685	1	3	-1.0404839165158575	-3.9125792896796123	3.801646788914998
ENST00000414320	INO80D	ENSG00000114933.16	12.29920756816864	15.204232454299927	-8.725590923287044	-12.676067677106577	4	4	-0.3711719797392371	-3.950476753819533	2.9050248861312866
ENST00000535738	ATF7IP	ENSG00000171681.13	1.123270034790039	5.255630016326904	-1.0840410808931105	-5.07208299626566	1	1	-0.9650761146635046	-3.9880419153725497	4.132359981536865
ENST00000557092	NEDD1	ENSG00000139350.13	25.62285041809082	7.427679777145386	5.6505971699609345	1.6380233129129378	2	2	0.2205296084455683	-4.012573857047997	-18.195170640945435
ENST00000594729	SUPT5H	ENSG00000196235.14	23.297900199890137	24.20143449306488	-104.39930007863944	-108.4480919008714	2	2	-4.48106048969734	-4.048791822231962	0.9035342931747437
ENST00000575197	MED31	ENSG00000108590.11	15.793625116348267	34.15676625569662	-3.483534176521208	-7.5338158107856215	4	3	-0.22056583911918604	-4.0502816342644135	18.36314113934835
ENST00000343290	TRIP12	ENSG00000153827.15	7.589489936828613	10.00989019870758	-12.816919579663809	-16.904424242732514	3	4	-1.6887721950151975	-4.087504663068705	2.4204002618789673
ENST00000638892	GOSR2	ENSG00000108433.17	4.568210035562515	5.498646815617879	5.801807136420679	1.7037007045000891	4	3	1.2700394883892991	-4.09810643192059	0.9304367800553637
ENST00000509434	NAF1	ENSG00000145414.9	1.6554299592971802	4.101684927940369	-2.7745571442195316	-6.8745640105402614	1	2	-1.67603414970059	-4.100006866320729	2.4462549686431885
ENST00000638000	ARID1B	ENSG00000049618.25	3.2369266351064048	7.6814124584198	-3.002927126776786	-7.126118211385328	3	4	-0.9277093568350441	-4.123191084608542	4.444485823313395
ENST00000468369	ZNF148	ENSG00000163848.21	48.13602542877197	55.828800201416016	-25.822258303806677	-29.94952394250035	4	4	-0.5363343343617991	-4.127265638693672	7.692774772644043
ENST00000558465	TGIF2	ENSG00000118707.11	11.174104928970337	27.25423304239909	-2.8712020321360385	-7.00301364566264	2	3	-0.2569514113557382	-4.131811613526601	16.080128113428753
ENST00000399221	NLRC5	ENSG00000140853.17	12.341850280761719	7.14428989092509	9.593706998895472	5.450613787265496	2	3	0.7773313385473483	-4.143093211629976	-5.197560389836629
ENST00000564092	CCPG1	ENSG00000260916.8	1.1692399978637695	3.0991599559783936	-2.5261192598256743	-6.695672118967027	1	1	-2.160479682905953	-4.169552859141353	1.929919958114624
ENST00000507594	SMAD1	ENSG00000170365.10	1.624269962310791	6.950590133666992	-1.281420043494192	-5.483463782536937	1	1	-0.7889206063203689	-4.202043739042745	5.326320171356201
ENST00000509581	PDCD6	ENSG00000249915.9	7.216077387332916	14.04148244857788	-4.451653548682931	-8.66229833963628	4	4	-0.6169076784704877	-4.210644790953348	6.825405061244965
ENST00000483089	ZNF789	ENSG00000198556.14	12.983946641286215	22.87357473373413	-5.555650046815058	-9.787284255791521	3	4	-0.42788608119731963	-4.231634208976463	9.889628092447916
ENST00000577837	BPTF	ENSG00000171634.19	24.6832332611084	8.157890319824219	6.3644200975650955	2.103461915057457	3	1	0.2578438582271576	-4.260958182507638	-16.52534294128418
ENST00000567786	COTL1	ENSG00000103187.8	18.126536687215168	34.62867498397827	-4.689944340521124	-8.959602215430447	3	4	-0.2587336136764057	-4.269657874909323	16.502138296763103
ENST00000549934	C12orf75	ENSG00000235162.9	6.19566011428833	14.612500190734863	-3.143670309630622	-7.4143645958154005	1	1	-0.5073987681120113	-4.270694286184778	8.416840076446533
ENST00000329559	NDUFB1	ENSG00000183648.11	19.54126811027527	4.832990010579427	5.713853892817584	1.4131630879869626	4	3	0.292399339724176	-4.300690804830621	-14.708278099695843
ENST00000642847	CTCF	ENSG00000102974.16	3.9830600023269653	11.027012467384338	-2.44054384219641	-6.75659100274049	3	4	-0.6127308754501831	-4.31604716054408	7.043952465057373
ENST00000565494	UBL7	ENSG00000138629.16	28.473549604415894	39.313632329305015	-8.730881782589277	-13.093904411727275	4	3	-0.23839142478360115	-4.363022629137998	10.840082724889122
ENST00000552980	PCBP2	ENSG00000197111.16	6.940730094909668	1.9431999921798706	6.1234683126233	1.7143907650191008	1	1	0.8822513235479725	-4.409077547604198	-4.997530102729797
ENST00000601138	ZNF546	ENSG00000187187.14	9.552035093307495	12.618379771709442	-4.372339461784653	-8.786742915207403	4	4	-0.45773904922607267	-4.41440345342275	3.066344678401947
ENST00000238892	CRIPT	ENSG00000119878.7	17.248230457305908	20.736026000976562	-21.864678138555533	-26.285973828232823	4	5	-1.2676476113115833	-4.42129568967729	3.4877955436706536
ENST00000557972	LACTB	ENSG00000103642.12	59.72232437133789	59.742324352264404	-36.080171093727756	-40.528613378689414	4	4	-0.6041320640735721	-4.448442284961658	0.019999980926513672
ENST00000601093	PTOV1	ENSG00000104960.15	23.69529914855957	28.77583956718445	-10.651017358159722	-15.122405818816587	4	4	-0.44949917244691945	-4.471388460656865	5.080540418624878
ENST00000613529	RNF34	ENSG00000170633.17	11.478054881095886	16.874144792556763	-9.545678830156954	-14.033315608953888	4	2	-0.8316460348938115	-4.487636778796935	5.3960899114608765
ENST00000522206	NCALD	ENSG00000104490.18	7.052339971065521	11.159704804420471	-7.804495822455683	-12.349924972885148	4	4	-1.106653373841324	-4.545429150429465	4.10736483335495
ENST00000580759	ZNF207	ENSG00000010244.19	33.1742000579834	39.84024953842163	-50.976668357493125	-55.53289892180832	4	2	-1.3938893346602363	-4.556230564315193	6.666049480438232
ENST00000418933	ATP5PO	ENSG00000241837.7	21.155340671539307	8.498250007629395	7.624891235245268	3.0629727501987585	2	1	0.3604239399228008	-4.561918485046509	-12.657090663909912
ENST00000586868	TBCB	ENSG00000105254.12	53.469149112701416	65.23770014444987	-20.872487007465203	-25.466518006333487	4	3	-0.3903650488896038	-4.594030998868284	11.768551031748459
ENST00000490507	WDFY4	ENSG00000128815.20	82.02679951985677	87.01153310139973	-76.84566148709428	-81.51553952272182	3	3	-0.9368360333075257	-4.669878035627548	4.984733581542969
ENST00000597987	CAPN12	ENSG00000182472.9	38.58576321601868	82.64244937896729	0.1670698653495464	-4.549239825449028	4	4	0.004329831819425778	-4.716309690798575	44.05668616294861
ENST00000621267	HNRNPDL	ENSG00000152795.18	21.095399856567383	27.395000457763672	-15.849323410459078	-20.58231771082542	1	1	-0.7513165675086692	-4.732994300366343	6.299600601196289
ENST00000510559	SLC9B1	ENSG00000164037.17	8.944963455200195	11.239707708358765	-18.518682388294653	-23.269472058866526	3	4	-2.0702915647496285	-4.750789670571873	2.2947442531585693
ENST00000404674	PSMG3	ENSG00000157778.9	8.057669937610626	4.302364945411682	10.210618724762968	5.451924490892091	2	2	1.2671924767112965	-4.758694233870877	-3.755304992198944
ENST00000520261	IPCEF1	ENSG00000074706.14	6.424039840698242	10.06888989607493	-8.447853380484064	-13.240967935378345	1	3	-1.3150375137719958	-4.793114554894281	3.644850055376688
ENST00000539973	HYDIN	ENSG00000157423.18	10.69908340771993	20.232700030008953	-5.417043240110651	-10.244000046551987	3	3	-0.5063090952447366	-4.826956806441336	9.533616622289022
ENST00000517720	MTERF3	ENSG00000156469.9	3.828249931335449	8.276909828186035	-4.206564467827401	-9.094848928662572	1	1	-1.098821796715864	-4.8882844608351705	4.448659896850586
ENST00000570044	ADGRG1	ENSG00000205336.14	45.451900482177734	33.48379898071289	18.584987762384134	13.691308563405165	1	1	0.4088935240380442	-4.893679198978969	-11.968101501464844
ENST00000634509	PROCR	ENSG00000101000.6	22.08816655476888	38.873400370279946	-6.448962753415451	-11.349656861058785	3	3	-0.29196460183442013	-4.900694107643334	16.785233815511067
ENST00000354855	KLRF1	ENSG00000150045.12	9.119836608568827	4.567939877510071	9.88364858955318	4.950517697334183	3	4	1.0837528141969879	-4.933130892218998	-4.551896731058756
ENST00000538254	RNF10	ENSG00000022840.17	146.83333333333334	184.642333984375	-103.68289577410924	-108.61830282588569	3	3	-0.1648985995297695	-4.935407051776451	37.80900065104166
ENST00000558811	AKAP13	ENSG00000170776.22	25.3887996673584	18.132845759391785	-17.427333087717933	-22.3646417905706	1	2	-0.6864181574571925	-4.937308702852668	-7.255953907966614
ENST00000530709	USP33	ENSG00000077254.14	13.239505052566528	2.2402149438858032	5.967041536291646	1.0096643014458093	2	2	0.450699743880147	-4.957377234845836	-10.999290108680725
ENST00000586501	KIAA1328	ENSG00000150477.15	93.17017269134521	148.32047367095947	-8.447761322462108	-13.448251995385457	4	4	-0.09067023359984434	-5.000490672923348	55.15030097961426
ENST00000445790	TMEM130	ENSG00000166448.15	8.347359657287598	3.7211433251698813	9.040849891076386	4.030292165100445	1	3	1.0830789929104518	-5.010557725975941	-4.626216332117716
ENST00000397640	TEN1	ENSG00000257949.7	11.15820026397705	1.515589952468872	5.805286252247908	0.7885172614724724	1	1	0.5202708425111886	-5.016768990775435	-9.642610311508179
ENST00000452773	KRIT1	ENSG00000001631.17	24.334726333618164	31.091599464416504	-18.13157575993956	-23.166058391540805	3	2	-0.7450905965147832	-5.034482631601243	6.75687313079834
ENST00000539633	ETFBKMT	ENSG00000139160.13	19.915887594223022	10.569233258565268	10.81306595946941	5.738424452598075	4	3	0.5429366835051802	-5.074641506871336	-9.346654335657755
ENST00000518564	PPP2CB	ENSG00000104695.13	9.561717450618744	13.580962657928467	-12.078417384241794	-17.15555142780829	4	4	-1.263205846294924	-5.077134043566497	4.019245207309723
ENST00000374293	GNG10	ENSG00000242616.4	28.89520490169525	12.681933244069418	9.20098792092945	4.03825876956735	4	3	0.3184261178362378	-5.162729151362099	-16.213271657625832
ENST00000700160	CD247	ENSG00000198821.12	2.583930015563965	6.252860069274902	-3.6436462792186375	-8.817270664707094	1	1	-1.4101180207171287	-5.173624385488456	3.6689300537109375
ENST00000645143	CHD4	ENSG00000111642.16	4.7731099128723145	10.997400283813477	-3.9749933259133226	-9.158513742301341	1	1	-0.8327889779352035	-5.183520416388019	6.224290370941162
ENST00000533738	NUCB2	ENSG00000070081.18	10.974499702453613	3.853144884109497	8.02214331497143	2.816573084125611	1	2	0.7309803209687898	-5.205570230845819	-7.121354818344116
ENST00000530349	FAM89B	ENSG00000176973.8	11.381893157958984	21.689204692840576	-5.76327375057447	-10.982428172739938	3	2	-0.506354581842512	-5.219154422165468	10.307311534881592
ENST00000519977	TOP1MT	ENSG00000184428.13	12.47077751159668	20.72098994255066	-7.891160211249943	-13.111664547003123	4	4	-0.6327721109539391	-5.22050433575318	8.25021243095398
ENST00000677391	NDUFA5	ENSG00000128609.16	2.7567599415779114	8.515285015106201	-2.5242746993884015	-7.797167318606106	2	2	-0.9156672154571283	-5.272892619217704	5.75852507352829
ENST00000574551	CLUAP1	ENSG00000103351.13	4.388524949550629	14.661100387573242	-2.270699945414785	-7.58591103673505	2	1	-0.5174175768665272	-5.315211091320265	10.272575438022614
ENST00000671880	TNK2	ENSG00000061938.21	3.648329973220825	11.637200355529785	-2.442149835855712	-7.789807157434143	1	1	-0.6693884198472675	-5.347657321578431	7.98887038230896
ENST00000495544	SULF2	ENSG00000196562.16	33.83094251155853	43.781975746154785	-18.335083919906822	-23.72816539801722	4	4	-0.5419619602274615	-5.3930814781104	9.951033234596252
ENST00000624900	AAK1	ENSG00000115977.21	2.7972350120544434	7.391416708628337	-3.28390459867279	-8.677392931080282	2	3	-1.1739823734942134	-5.393488332407492	4.5941816965738935
ENST00000508809	CERT1	ENSG00000113163.19	40.81344985961914	19.741949558258057	10.46176989995345	5.06048212942984	2	2	0.2563314283878838	-5.401287770523611	-21.071500301361084
ENST00000394305	NFU1	ENSG00000169599.13	3.5336599349975586	8.14147663116455	-4.14520625659166	-9.550466227707732	1	3	-1.1730631506267237	-5.405259971116072	4.607816696166992
ENST00000465459	HLA-F	ENSG00000204642.14	53.376866022745766	44.76539993286133	35.132694886512034	29.638076764739274	3	4	0.663396083672858	-5.49461812177276	-8.611466089884438
ENST00000511313	POLR2J3	ENSG00000285437.2	91.4755350748698	118.47667407989502	-18.7956689134211	-24.343649240711215	3	4	-0.20547208494640068	-5.547980327290116	27.001139005025223
ENST00000453846	METTL8	ENSG00000123600.21	16.679200172424316	23.798157691955566	-13.056851698955468	-18.629731190944497	3	4	-0.7828224113853091	-5.572879491989029	7.11895751953125
ENST00000593447	PLAUR	ENSG00000011422.12	10.902137756347656	16.64507023493449	-7.467750005659942	-13.060572573788528	4	3	-0.684980338036173	-5.592822568128586	5.742932478586834
ENST00000619790	SRP9	ENSG00000143742.14	10.555300235748291	3.5669000148773193	8.47715812476732	2.864643806051468	2	1	0.8031186167549457	-5.612514318715851	-6.988400220870972
ENST00000629457	SPDL1	ENSG00000040275.17	9.596599578857422	18.036096334457397	-6.4097795696471325	-12.046704757327893	1	3	-0.6679219568323684	-5.6369251876807605	8.439496755599976
ENST00000367089	DYNLT1	ENSG00000146425.11	86.84960301717122	66.62624931335449	24.252420686469616	18.605126229415323	3	4	0.279246189319652	-5.647294457054294	-20.223353703816727
ENST00000479011	HBP1	ENSG00000105856.14	11.991820454597473	17.170482397079468	-13.158917699173907	-18.841590029949064	2	4	-1.097324442856296	-5.682672330775157	5.178661942481995
ENST00000520957	CLK4	ENSG00000113240.14	1.0179100036621094	2.8986399173736572	-3.130033581290257	-8.913204751703818	1	1	-3.0749610181935667	-5.783171170413561	1.8807299137115479
ENST00000695110	GOLGB1	ENSG00000173230.17	8.050589561462402	17.271465301513672	-5.052388704153562	-10.83922556569839	1	2	-0.627579963626389	-5.7868368615448285	9.22087574005127
ENST00000476004	NUP214	ENSG00000126883.19	10.83472466468811	16.98005783557892	-10.222519309875844	-16.020616534237586	2	4	-0.9434959933215904	-5.798097224361742	6.145333170890808
ENST00000259006	LIMD2	ENSG00000136490.9	207.79570198059082	214.43499755859375	-181.64994132091522	-187.4538517996271	4	1	-0.8741756426602233	-5.8039104787118845	6.63929557800293
ENST00000425006	VSTM1	ENSG00000189068.11	6.511959791183472	20.464250564575195	-0.3281685250391101	-6.1703543179051215	2	2	-0.05039474068673102	-5.842185792866012	13.952290773391724
ENST00000449251	BLTP1	ENSG00000138688.17	18.235200881958008	4.9191999435424805	8.139509389645665	2.1957462596216355	1	1	0.44636247455321065	-5.9437631300240295	-13.316000938415527
ENST00000456257	ERCC3	ENSG00000163161.14	7.482386747996013	17.218829870224	-4.571937898130617	-10.521164368605362	3	4	-0.6110266753259055	-5.949226470474745	9.736443122227985
ENST00000521650	GPX3	ENSG00000211445.13	14.240400314331055	3.056849956512451	7.6123360600996435	1.6340670655765102	1	1	0.5345591340180829	-5.978268994523133	-11.183550357818604
ENST00000398658	PUS10	ENSG00000162927.15	11.265836874643961	19.3847873210907	-8.404987979937356	-14.46221050777983	3	4	-0.7460597977283407	-6.057222527842473	8.118950446446737
ENST00000515290	ZNF451	ENSG00000112200.17	13.754599571228027	20.09865713119507	-13.22021907626215	-19.31780340366205	1	4	-0.9611489602297331	-6.0975843273999	6.344057559967041
ENST00000622507	TUBGCP5	ENSG00000275835.5	1.109429955482483	8.915089845657349	-0.866986370741344	-6.96687641425553	1	3	-0.7814701292830136	-6.099890043514186	7.805659890174866
ENST00000525469	CD44	ENSG00000026508.21	260.5991802215576	269.6845016479492	-175.96387699386034	-182.0985408886741	4	4	-0.6752280526909502	-6.1346638948137695	9.085321426391602
ENST00000480679	UGP2	ENSG00000169764.16	4.793240070343018	11.812299728393555	-4.220881164414142	-10.401797677624488	1	1	-0.8805903944869767	-6.180916513210346	7.019059658050537
ENST00000304191	RAMAC	ENSG00000169612.4	17.71719741821289	21.731133143107098	-24.988964688986826	-31.39816623332843	4	3	-1.4104355276472067	-6.409201544341602	4.013935724894207
ENST00000636748	ARID1B	ENSG00000049618.25	14.569860140482584	20.475382208824158	-16.35981081184061	-22.990843838353776	3	4	-1.122852975533006	-6.631033026513165	5.905522068341574
ENST00000460397	C1orf105	ENSG00000180999.11	8.898404955863953	13.245732943216959	-10.752632510068894	-17.398927785109464	2	3	-1.2083775197242541	-6.64629527504057	4.347327987353006
ENST00000556240	GPHN	ENSG00000171723.16	5.863399982452393	14.77087958653768	-4.433343738871222	-11.168330103451076	2	3	-0.7561046069070929	-6.7349863645798544	8.907479604085287
ENST00000409566	GEMIN6	ENSG00000152147.11	10.861689885457357	3.0270751118659973	9.479718363328951	2.6419295549537622	3	2	0.8727664353611571	-6.837788808375189	-7.83461477359136
ENST00000409207	MCFD2	ENSG00000180398.13	8.962969899177551	17.733500242233276	-7.002343353610658	-13.854342807605509	2	4	-0.7812525794885463	-6.851999453994851	8.770530343055725
ENST00000449729	ARIH2	ENSG00000177479.20	8.950929641723633	12.671004951000214	-24.59702307285832	-31.500327717661335	1	4	-2.0009388459742135	-6.903304644803015	3.720075309276581
ENST00000304625	RNASE2	ENSG00000169385.3	37.13217496871948	24.68997550010681	20.79308175614967	13.825763763192713	4	4	0.5599747866551306	-6.967317992956959	-12.442199468612671
ENST00000450375	PARL	ENSG00000175193.14	21.37173382441203	6.82560666402181	10.339756200027244	3.3022640747402447	3	3	0.4838052113589669	-7.037492125286999	-14.54612716039022
ENST00000646089	ENSG00000285082	ENSG00000285082.3	16.22052013874054	9.808872401714325	17.867726081448023	10.804970724897801	4	4	1.1015507473631103	-7.0627553565502215	-6.411647737026215
ENST00000422453	CNBP	ENSG00000169714.17	80.44314956665039	89.35007381439209	-64.17001233290412	-71.27512248715372	4	4	-0.797706363793435	-7.105110154249601	8.9069242477417
ENST00000492785	GCC2	ENSG00000135968.22	70.7792739868164	104.37207508087158	-15.008585440918392	-22.131863160803086	4	4	-0.2120477449897825	-7.123277719884694	33.592801094055176
ENST00000503660	G3BP2	ENSG00000138757.15	8.997332453727722	16.631667613983154	-8.494107003112184	-15.701449855266578	4	4	-0.9440694835715397	-7.207342852154394	7.634335160255432
ENST00000563579	RPS15A	ENSG00000134419.15	14.551470160484314	4.055379867553711	10.00991309871283	2.7896837645118815	2	1	0.6878970295314595	-7.220229334200949	-10.496090292930603
ENST00000682242	COMMD6	ENSG00000188243.14	40.350072383880615	16.569939851760864	12.302407182632201	5.052039191124776	4	4	0.3048918243712214	-7.250367991507425	-23.78013253211975
ENST00000510354	CENPK	ENSG00000123219.13	21.333764791488647	32.06594944000244	-14.505393971903256	-21.802491695977384	4	4	-0.6799265911889284	-7.297097724074128	10.732184648513794
ENST00000450670	TRIM22	ENSG00000132274.17	11.145116488138834	30.785950183868408	-4.176427983722514	-11.536470165227188	3	4	-0.3747316583157536	-7.360042181504674	19.640833695729576
ENST00000542280	CD163	ENSG00000177575.13	1.7973699569702148	11.89229965209961	-1.31773773706432	-8.718812713696778	1	1	-0.7331477484388357	-7.401074976632458	10.094929695129395
ENST00000519807	RPS20	ENSG00000008988.11	27.296800136566162	41.427574634552	-14.166342122456825	-21.609729871764564	4	4	-0.5163932161933051	-7.443387749307739	14.13077449798584
ENST00000395850	CD59	ENSG00000085063.18	23.933513641357422	15.332533200581869	21.100877028138704	13.51786045473357	3	3	0.8816456014078984	-7.583016573405134	-8.600980440775553
ENST00000261070	COX17	ENSG00000138495.7	16.541850090026855	30.021467208862305	-9.37720460841077	-17.018497878415932	2	3	-0.5668776199383116	-7.641293270005162	13.47961711883545
ENST00000628375	CHD2	ENSG00000173575.24	12.128610293070475	20.0680996576945	-11.50838636363135	-19.477654163960946	3	3	-0.889263774927349	-7.969267800329595	7.939489364624025
ENST00000339121	ING3	ENSG00000071243.16	21.216233889261883	28.725300073623657	-25.198951580721793	-33.32412906554135	3	4	-1.1262180427920179	-8.125177484819556	7.5090661843617745
ENST00000427746	HLCS	ENSG00000159267.17	35.54821979999542	47.2095251083374	-25.01180834899521	-33.2167293017853	4	4	-0.7036022757178527	-8.20492095279009	11.66130530834198
ENST00000425096	CEP250	ENSG00000126001.17	7.732472628355026	16.268920421600342	-7.65623727072011	-16.108523220564464	4	4	-0.9901408823155273	-8.452285949844354	8.536447793245316
ENST00000380377	TBCA	ENSG00000171530.15	265.81175231933594	285.22424697875977	-116.06191124159943	-124.53802718636527	4	4	-0.43663197819096855	-8.476115944765837	19.412494659423828
ENST00000629504	GABARAPL1	ENSG00000139112.11	15.699999809265137	22.35159969329834	-24.001182210573116	-32.613425840423574	1	2	-1.3441671798214556	-8.612243629850457	6.651599884033203
ENST00000442524	DGKD	ENSG00000077044.11	15.084272503852844	26.24381023645401	-11.642016146632887	-20.25492859824217	4	4	-0.7717983179937427	-8.612912451609283	11.159537732601166
ENST00000497586	SFMBT1	ENSG00000163935.14	12.391157388687134	16.86150026321411	-23.95196115513207	-32.59308123149778	4	4	-1.9329882111738577	-8.641120076365706	4.4703428745269775
ENST00000421525	ZNF561	ENSG00000171469.11	4.830479919910431	14.656510353088379	-4.2505629113613566	-12.896941991216552	4	2	-0.879946295572257	-8.646379079855196	9.826030433177948
ENST00000491356	ZNF124	ENSG00000196418.13	10.554953257242838	19.23852252960205	-10.56160810991821	-19.250652335391425	3	4	-1.0006304957031245	-8.689044225473216	8.683569272359213
ENST00000554080	LGMN	ENSG00000100600.15	33.49649906158447	23.506136894226074	29.160279858708414	20.463199123362955	2	4	0.8705470922527226	-8.697080735345459	-9.990362167358398
ENST00000556533	PSEN1	ENSG00000080815.20	7.284735202789307	23.968299865722656	-3.8787753089076547	-12.761980652373282	2	1	-0.5324524778090055	-8.883205343465628	16.68356466293335
ENST00000472992	LILRA2	ENSG00000239998.7	61.9623761177063	79.73289966583252	-32.83562127949686	-41.773935500905935	4	4	-0.5176277262844404	-8.938314221409073	17.77052354812622
ENST00000522370	TBCA	ENSG00000171530.15	4.708619832992554	12.361384868621826	-5.547014097337544	-14.562393771612165	2	4	-1.1780552038774705	-9.01537967427462	7.6527650356292725
ENST00000313899	HNRNPD	ENSG00000138668.20	50.077900409698486	73.60890197753906	-19.704646680277012	-28.96362255853777	4	4	-0.39347988871476036	-9.25897587826076	23.531001567840576
ENST00000458458	BBX	ENSG00000114439.19	5.220469951629639	13.49779987335205	-5.850697420728373	-15.127286170831535	1	1	-1.1207223631087084	-9.276588750103162	8.277329921722412
ENST00000672857	AFF3	ENSG00000144218.21	1.4638700485229492	9.839913209279379	-1.706841264841799	-11.473129001448136	1	3	-1.1659786786156385	-9.766287736606337	8.37604316075643
ENST00000567895	TRAPPC2L	ENSG00000167515.11	41.23764991760254	24.763575553894043	24.905737141683154	14.956116671678474	2	4	0.6039562679116685	-9.94962047000468	-16.474074363708496
ENST00000366466	NDUFB6	ENSG00000165264.11	43.30342674255371	52.126397490501404	-48.95577000485889	-58.93039231971759	4	4	-1.1305287753763538	-9.9746223148587	8.822970747947693
ENST00000532035	PIK3C2A	ENSG00000011405.14	16.087300300598145	33.46257543563843	-9.245448992269646	-19.23110332742824	4	4	-0.5747048180561339	-9.985654335158594	17.375275135040283
ENST00000529709	EPB41L2	ENSG00000079819.20	8.932505130767822	18.91856276988983	-9.234028138140893	-19.557172192223636	2	4	-1.0337557049180393	-10.323144054082743	9.98605763912201
ENST00000584642	THOC1	ENSG00000079134.13	42.57649930318197	79.49919986724854	-12.13752345728488	-22.6632865316852	3	4	-0.28507565572394955	-10.525763074400318	36.92270056406657
ENST00000559222	GOLM2	ENSG00000166734.20	7.318983356157939	19.464890003204346	-6.350484134360154	-16.88915920794004	3	4	-0.8676729848028792	-10.538675073579885	12.145906647046406
ENST00000355857	DBI	ENSG00000155368.18	25.85326639811198	49.830726146698	-11.395351593909316	-21.963903356633573	3	4	-0.44077028482333275	-10.568551762724256	23.977459748586018
ENST00000422948	BAG6	ENSG00000204463.14	35.4177565574646	56.8491005897522	-17.864469113774465	-28.67428940575977	4	4	-0.5043930178013879	-10.809820291985304	21.431344032287598
ENST00000590211	CAPNS1	ENSG00000126247.11	262.41500091552734	307.2169952392578	-63.566507114384535	-74.41918810054044	4	3	-0.24223656000080157	-10.852680986155903	44.80199432373047
ENST00000493576	ZNF638	ENSG00000075292.20	36.78504943847656	48.923800468444824	-32.072827399768485	-42.9366745410607	4	4	-0.8430219894268977	-10.863847141292212	12.138751029968262
ENST00000374974	PAGE2B	ENSG00000238269.9	2.4663649797439575	9.351884841918945	-3.922239944153794	-14.872225555160451	2	2	-1.5902917761024065	-10.949985611006657	6.885519862174988
ENST00000591899	UQCR11	ENSG00000127540.12	262.9489936828613	189.7706241607666	39.91016406778947	28.803216317449078	4	4	0.1517791093580852	-11.106947750340389	-73.17836952209473
