Transcript_ID_clean	mean_strict_contribution_AC	mean_strict_contribution_TOL	mean_TPM_AC	mean_TPM_TOL	Amyloid_Index_max	gene_name	gene_id	biotype	delta_strict_contribution_AC_minus_TOL	delta_TPM_AC_minus_TOL	log2FC_AC_minus_TOL	FDR	baseMean_counts
ENST00000533415		-0.7108459231556284		7.50012	-0.09477793791435993	CDC27	ENSG00000004897.12				-0.6363811055819194	0.8779513892159241	11.445706
ENST00000533422	-35.93227868996793	-116.57615401293454	37.117065	78.10233	-0.9333639997490852	BCLAF1	ENSG00000029363.17		80.64387532296661	-40.985268	-0.8547122557957967	0.8758627769227518	70.09393
ENST00000533495	3.2466139217590144	5.459864013501772	10.162273	17.09	0.3194771279749559	RRM1	ENSG00000167325.15		-2.2132500917427573	-6.9277267	0.4328063109579183	0.9424579666672073	66.36894
ENST00000533520		-4.30507145119302		7.2315	-0.5953220441989986	BMAL1	ENSG00000133794.20						
ENST00000533642	0.18305665693201656	0.030193087531182418	30.63821	5.05342	0.005974782987386051	IMMP1L	ENSG00000148950.11		0.15286356940083415	25.58479			
ENST00000533678	3.909993951485586	3.876858786102854	7.7621098	7.69633	0.5037282380812967	RDX	ENSG00000137710.17		0.03313516538273209	0.065779686			
ENST00000533688		-0.4979940089228442		3.40839	-0.14610828054410302	NHERF4	ENSG00000172367.16						
ENST00000533692	0.1411060829177857	0.19758195290282465	12.9604645	18.147722	0.010887424341381968	TRIM21	ENSG00000132109.10		-0.05647586998503895	-5.187258	-0.38921999633312243	0.8950081669455624	36.70095
ENST00000533738	8.02214331497143	2.816573084125611	10.9745	3.853145	0.7309803209687898	NUCB2	ENSG00000070081.18		5.205570230845819	7.121355			
ENST00000533753	-0.02573195889191923	-0.026339248513818952	3.531905	3.61526	-0.007285575166768388	NAALADL1	ENSG00000168060.16		0.0006072896218997231	-0.08335495			
ENST00000533761	-5.521908836507108	-7.88645778942936	4.398058	6.32776	-1.2463269252219034	CCDC90B	ENSG00000137500.10		2.3645489529222523	-1.9297023	-0.26458065509796125	0.9237374547491057	22.100103
ENST00000533902	-2.57281351488991	-2.0021067148887965	2.04637	1.59244	-1.257257230053392	PRSS23	ENSG00000150687.12		-0.5707068000011133	0.45393002			
ENST00000533904		-0.9899194548689905		1.01432	-0.9759439223759463	ACRV1	ENSG00000134940.14						
ENST00000533919	-0.11431681670024899	-0.2653583548754033	2.9085402	6.75146	-0.03930384715494745	NDUFV1	ENSG00000167792.13		0.15104153817515434	-3.8429198			
ENST00000533972	-2.32570391147295	-0.47868202298770074	11.551125	1.19124	-0.1629893939203698	EMSY	ENSG00000158636.17		-1.8470218884852492	10.359884			
ENST00000533989	36.44721555984554	49.2732420953512	31.1559	41.868935	1.2189940264488244	MS4A6A	ENSG00000110077.15		-12.826026535505662	-10.713036	0.34149719874064166	0.8922381476701576	146.12486
ENST00000533998	-16.110987761992504	-14.815736891908932	17.28343	15.893921	-0.9321638189725295	FNTA	ENSG00000168522.13		-1.2952508700835725	1.3895092	-0.7275295019149781	0.8510774965694706	23.355217
ENST00000534000		-2.115038371894662		3.438635	-0.6150807816793055	TPD52L1	ENSG00000111907.21						
ENST00000534040	13.714564354234762	15.583434348190131	8.00721	9.098345	1.712776849619689	OSBPL9	ENSG00000117859.19		-1.8688699939553697	-1.091135			
ENST00000534067		2.826203067597779		2.03284	1.3902732378463085	NOD2	ENSG00000167207.15						
ENST00000534207	9.047831023144067	10.322771066330736	31.831549	34.509926	0.34973717834492596	CHID1	ENSG00000177830.18		-1.2749400431866693	-2.6783772	0.05151311556498239	0.9710506141043591	156.20729
ENST00000534220	-11.897909373568652		2.85887		-4.161752458491389	ANP32E	ENSG00000143401.15						
ENST00000534260	0.6156253613746708	2.580627631371942	4.25735	17.8463	0.1446029492544069	RAB2A	ENSG00000104388.15		-1.9650022699972713	-13.58895			
ENST00000534304	-2.830626889873588	-1.2618363702119382	4.29514	1.9146867	-0.6590302128791772	ANKRD36C	ENSG00000174501.15		-1.5687905196616496	2.380453	-0.5610821068286895	0.8847154664621346	20.04445
ENST00000534355	-11.998589187892263	-8.168355739113984	72.086426	49.074734	-0.1664472779249605	SELENOH	ENSG00000211450.11		-3.8302334487782783	23.011692	0.5636175155639647	0.8441799177490186	410.07196
ENST00000534368	-0.6112043416393221	-1.395584094015389	3.13882	7.166977	-0.1947242450022598	TPD52L1	ENSG00000111907.21		0.7843797523760668	-4.028157	-0.6824874758720398	0.8441799177490186	8.8371725
ENST00000534389	0.3413185802394627		1.10235		0.30962814106453174	CSDE1	ENSG00000009307.17						
ENST00000534437	-58.17516742197838	-43.93820345289738	14.495	10.9477	-4.013464496811517	ANP32E	ENSG00000143401.15		-14.236963969080996	3.5473003	0.3642586231231689	0.9047979507210254	6.556809
ENST00000534446	-9.845545521038579		9.87857		-0.9966569975963105	LONRF1	ENSG00000154359.13						
ENST00000534450		-4.249171571272098		5.70187	-0.7452242155035674	NASP	ENSG00000132780.17						
ENST00000534552	-5.2087409698549205	-4.827163762167046	6.27152	5.8120866	-0.8305388255825668	PPFIBP2	ENSG00000166387.14		-0.38157720768787495	0.45943356			
ENST00000534681	-0.0028047851946087737		7.90472		-0.0003548241120602924	KAT5	ENSG00000172977.13						
ENST00000534683		-2.27492236739266		3.527065	-0.644990205989452	RDX	ENSG00000137710.17						
ENST00000534762	-105.52316967763572	-133.9876092020889	59.2903	74.13585	-1.7797712298973132	BCLAF1	ENSG00000029363.17		28.46443952445317	-14.845551	-0.014506038029987955	0.9948631268004796	181.12659
ENST00000534770	-5.770171507912331	-31.63024049478702	10.1262	55.5086	-0.5698259629632713	TAF1D	ENSG00000166012.17		25.86006898687469	-45.3824	-0.2779983878135681	0.960234562230922	38.88373
ENST00000534820	-1.3471350803356144	-1.9617602581778597	4.04894	5.8962536	-0.3327130178053041	P2RX3	ENSG00000109991.10		0.6146251778422454	-1.8473134	-0.7765828539927802	0.8441799177490186	10.784364
ENST00000534853	-50.03782043727312	-31.968159589534626	26.920153	17.198746	-1.8587494061607857	NDUFS7	ENSG00000115286.21		-18.069660847738493	9.721407	0.8112015724182129	0.8517910645602762	59.39208
ENST00000534911	-1.2381404295063632		4.05804		-0.30510797975449455	ANKRD49	ENSG00000168876.9						
ENST00000535033	2.642753538343174		12.9259		0.20445411495056712	SPX	ENSG00000134548.11						
ENST00000535194	-5.679067320673871	-2.113602344930232	4.30766	1.6032	-1.3183647699882652	KLC1	ENSG00000126214.22		-3.565464975743639	2.7044601			
ENST00000535212	-61.13417359747041	8.568246434770996	113.619	205.21326	0.04175288897362996	CCDC91	ENSG00000123106.11		-69.7024200322414	-91.59425	-0.3318365573883053	0.8510774965694706	126.18648
ENST00000535217	-4.466343315412349	-3.017126024353681	3.17143	2.14238	-1.4083057671734907	CCDC86	ENSG00000110104.13		-1.4492172910586678	1.0290501	-0.31694380703039726	0.9236590996937505	10.551212
ENST00000535296		0.6644284804021611		2.62574	0.2530442722541835	SLC3A2	ENSG00000168003.19						
ENST00000535476		0.43163107353927294		8.17878	0.05277450541229878	CFAP119	ENSG00000196118.12						
ENST00000535480	2.2023427339879698	1.4342929374699918	38.675465	25.1877	0.05694417997687702	TMEM132A	ENSG00000006118.15		0.768049796517978	13.487764	-0.025322445233662894	0.9949077071126148	92.872536
ENST00000535501	1.7249387453142042	0.6219956221470614	4.17219	1.50445	0.41343722769698427	WASHC3	ENSG00000120860.11		1.102943123167143	2.6677403			
ENST00000535520	-17.404006336895566	-15.029624898146247	16.15637	13.9522	-1.0772225862001776	CCDC91	ENSG00000123106.11		-2.374381438749319	2.2041702	0.3846572279930114	0.945657804752003	53.818783
ENST00000535556	-3.1448750988892002	-1.2363814993423914	10.248904	3.369715	-0.2932614976252843	CCDC92	ENSG00000119242.9		-1.9084935995468089	6.8791895			
ENST00000535598	-9.375999747380266	-12.642430337717743	11.30157	15.639554	-0.6962122274377623	IPO8	ENSG00000133704.10		3.2664305903374764	-4.337984	-0.5481538931528729	0.8811838682059155	26.04785
ENST00000535617	-30.03512965593922		46.82434		-0.6414426236116274	DBI	ENSG00000155368.18				1.8621721665064495	0.8441799177490186	31.766655
ENST00000535656		1.0601999140925362		4.58405	0.2312801720754766	MLEC	ENSG00000110917.8				-0.0536417345205944	0.9866028129378854	8.495301
ENST00000535690		-0.8030272019520982		1.83507	-0.4376003072502524	HOMER1	ENSG00000152413.15						
ENST00000535712		6.317715639304377		9.59056	0.6587431459728831	TMEM91	ENSG00000142046.15						
ENST00000535738	-1.0840410808931105	-5.07208299626566	1.12327	5.25563	-0.9650761146635046	ATF7IP	ENSG00000171681.13		3.9880419153725497	-4.13236			
ENST00000535835		-4.879800356904699		6.21267	-0.7854594683442435	SPARCL1	ENSG00000152583.13						
ENST00000535838	8.382742844117406	7.851393180399427	12.971265	12.149067	0.646254855372459	NUMA1	ENSG00000137497.19		0.5313496637179789	0.8221979	-0.04002876877784711	0.9888595774782596	16.32672
ENST00000535847	57.75172301629232	30.37181905932395	72.75055	38.25975	0.7938321282447989	DAD1	ENSG00000129562.11		27.379903956968366	34.4908	0.7241419315338136	0.8441799177490186	118.46125
ENST00000536041		0.2514186089172768		1.03934	0.24190217278893114	NPIPB4	ENSG00000185864.19						
ENST00000536154	-33.65596415734029	-49.73578041038919	86.30213	118.62093	-0.215271775705773	CCDC91	ENSG00000123106.11		16.079816253048897	-32.3188	-0.2692315896352131	0.8441799177490186	156.52695
ENST00000536240	-1.7148289264682666	-1.9230142991050783	5.9473	6.66932	-0.2883373922889151	RECQL	ENSG00000004700.16		0.2081853726368117	-0.72202015			
ENST00000536248	0.10506194240928844	0.9044394705403875	1.42248	12.245605	0.07385829210869461	EIF3J	ENSG00000104131.13		-0.7993775281310991	-10.823126			
ENST00000536420		0.23552733205390713		1.72733	0.13635341030693957	ACVR1B	ENSG00000135503.13						
ENST00000536534		0.7008311176400297		1.12985	0.6202868514097519	PLD5	ENSG00000180287.17				-0.9774357775847116	0.8441799177490186	39.914383
ENST00000536592	-14.35579365145733		27.7591		-0.5171563080926397	ARHGDIB	ENSG00000111348.9						
ENST00000536594	-5.802377457794974	-24.367423060565784	4.41194	18.5282	-1.3151532725198805	SLC2A14	ENSG00000173262.12		18.56504560277081	-14.116261			
ENST00000536731	0.4929447692412703	0.45568886200876485	2.32333	2.20225	0.21217166095224763	FCGR2A	ENSG00000143226.16		0.037255907232505436	0.12107992			
ENST00000536870	-0.27983148727753104	-0.392819450075685	1.992105	2.7964602	-0.14047025364767912	LTO1	ENSG00000149716.13		0.11298796279815393	-0.80435514	-0.9648548404375711	0.8441799177490186	9.387811
ENST00000536964	-0.6479791904529115	-2.948604455242679	1.99865	9.09478	-0.32420844325343745	RECQL	ENSG00000004700.16		2.3006252647897676	-7.09613			
ENST00000536979		-2.1487995676982687		5.80622	-0.370085795488595	TAOK3	ENSG00000135090.14						
ENST00000537022		0.9591004675712944		2.44548	0.3921931175523958	COPS7A	ENSG00000111652.10						
ENST00000537093	1.7639314954796825	4.707169386623805	8.00735	21.36815	0.220289043975598	CEP57	ENSG00000166037.11		-2.943237891144123	-13.360801			
ENST00000537100		-82.97317680374343		69.14	-1.200074884816474	TDG	ENSG00000139372.15				-2.411328689257304	0.8441799177490186	70.17678
ENST00000537124	-2.9809861986746675	-1.0967955665557554	9.122485	3.3564398	-0.32677347741546975	QKI	ENSG00000112531.17		-1.8841906321189121	5.7660456	-0.27358814080556226	0.8956397088444248	9.48262
ENST00000537247		-0.04694567695138355		3.08826	-0.01520133600594142	GAS2L3	ENSG00000139354.11				0.1859288930892946	0.9115308696271569	44.349716
ENST00000537265		-0.3012420541173564		1.17458	-0.2564678947048483	RHOF	ENSG00000139725.8						
ENST00000537272	-0.18736610463127717	-0.13118655743178717	8.050463	5.6366253	-0.023273954688484623	LTO1	ENSG00000149716.13		-0.056179547199490004	2.4138374	0.652875585357348	0.8517910645602762	32.128937
ENST00000537495	-1.1680088602885137	-1.4341148442308405	14.6638	18.004635	-0.07965253489591473	ENSG00000272822	ENSG00000272822.2		0.26610598394232676	-3.3408346			
ENST00000537530	-0.08716661450152229	-0.025278657786140954	5.86168	1.69991	-0.014870585573277606	CLEC4C	ENSG00000198178.11		-0.06188795671538133	4.16177			
ENST00000537553	-0.3339825375111665	-0.5462579851124567	2.15381	3.5227468	-0.15506592499375746	CAPRIN2	ENSG00000110888.19		0.2122754476012902	-1.3689368	-1.5059281252743841	0.8441799177490186	62.64431
ENST00000537718	4.037316034086521	4.2191386796567505	10.88008	11.370071	0.3710741093394067	RNF166	ENSG00000158717.11		-0.18182264557022965	-0.4899912	0.15898759365081805	0.8952891722092451	82.79261
ENST00000537743	0.5242202421597473	0.6886408272280877	4.97456	6.53482	0.10538022758367946	CARS2	ENSG00000134905.17		-0.16442058506834045	-1.5602603			
ENST00000537792	0.9424251763962912	1.50433995885049	21.594	30.474724	0.08649736526514651	PMFBP1	ENSG00000118557.16		-0.5619147824541988	-8.880724	-0.7628268639246625	0.8441799177490186	84.46708
ENST00000537829	2.0686187056718355	4.0208965704624395	2.680495	5.019975	0.8174334503526204	PPOX	ENSG00000143224.18		-1.952277864790604	-2.3394802			
ENST00000537914	-3.346809204592187	-4.508040762815074	7.41193	10.842982	-0.32811629898063244	TMEM63A	ENSG00000196187.12		1.1612315582228865	-3.4310522	-0.49242775440216047	0.8567653162481068	34.915104
ENST00000537997	-6.148675715376918		2.7252		-2.2562291652673303	RNF10	ENSG00000022840.17						
ENST00000538098	-68.26008200749035	-20.27907895422447	157.49396	46.78917	-0.43341397923597674	WDR74	ENSG00000133316.16		-47.98100305326588	110.70479	2.2532451152801514	0.8441799177490186	993.7264
ENST00000538254	-103.68289577410924	-108.61830282588569	146.83333	184.64233	-0.1648985995297695	RNF10	ENSG00000022840.17		4.935407051776451	-37.809006	-0.9507322947184251	0.8517910645602762	360.766
ENST00000538391		0.3551117803932508		2.82386	0.1257540349702881	ETFBKMT	ENSG00000139160.13						
ENST00000538404		-0.25955044603608124		1.0316	-0.2515998898991782	LAMTOR1	ENSG00000149357.10						
ENST00000538434		-159.3416453717891		392.843	-0.4056115308664797	EIF3K	ENSG00000178982.10				0.08442222277323452	0.8982921971997967	934.96564
ENST00000538511	-3.7107016180503365	-0.8153583568509304	13.5207	2.9709249	-0.27444596013937805	ATF7IP	ENSG00000171681.13		-2.895343261199406	10.549776			
ENST00000538562		-15.481877697748802		15.9953	-0.9679016594989692	EPSTI1	ENSG00000133106.15						
ENST00000538704		10.74807587800418		19.3501	0.5554532596939934	TULP3	ENSG00000078246.17						
ENST00000538761	0.2501002631195329		1.00605		0.24859625808152233	WASHC3	ENSG00000120860.11						
ENST00000538782		1.9932952170748648		3.56448	0.5592106506417521	ACOT2	ENSG00000119673.16				-0.27327653964360554	0.9023015350524489	7.2727275
ENST00000538932		-1.2108818109800672		1.17159	-1.0335371942213198	ZNF664	ENSG00000179195.16				-1.3865353978179114	0.8441799177490186	12.23652
ENST00000539212		1.3107671692637837		2.62245	0.4998253971039719	PDCD2	ENSG00000071994.11						
ENST00000539374		3.091112640472599		4.26781	0.7242854616724939	KLRD1	ENSG00000134539.17						
ENST00000539409	-0.12290773718228044	-0.2892628943549325	2.6736026	6.292313	-0.04597083380854372	SINHCAF	ENSG00000139146.14		0.1663551571726521	-3.6187105	0.18968493541081743	0.9662690384161433	68.108444
ENST00000539492	1.6560136504608343	0.6910857132768344	7.102447	2.963985	0.23316100491044053	CD4	ENSG00000010610.10		0.9649279371839998	4.138462	0.035952626665433085	0.9890882280027942	8.642735
ENST00000539548	2.813459020119507		4.52248		0.6221053522149027	CDH13	ENSG00000140945.17						
ENST00000539627		-41.88826090053558		53.5919	-0.7816155240011687	TMEM91	ENSG00000142046.15				0.21957766215006558	0.917934847125545	221.64433
ENST00000539633	10.81306595946941	5.738424452598075	19.915888	10.569233	0.5429366835051802	ETFBKMT	ENSG00000139160.13		5.074641506871336	9.346655	0.5559407472610474	0.8441799177490186	35.38843
ENST00000539638	8.068557989293371		6.90316		1.168820928097316	A2M	ENSG00000175899.15						
ENST00000539848	3.8619594572620537	1.8845388025992345	11.80731	6.550523	0.3270820805587822	NLRP2	ENSG00000022556.16		1.9774206546628192	5.2567873	0.06089870035648337	0.980391438734736	16.840933
ENST00000539855	-12.309175913981065	-8.308127233554757	19.2348	12.982605	-0.6399430042009013	CEP57	ENSG00000166037.11		-4.001048680426308	6.2521954	-1.4213204105695092	0.8441799177490186	19.962828
ENST00000539915	1.0388168317941806	0.8934262280157805	3.7037199	3.1853552	0.28047932150503574	KRBOX5	ENSG00000197302.11		0.14539060377840007	0.51836467	0.9306936641534169	0.8441799177490186	15.150167
ENST00000539973	-5.417043240110651	-10.244000046551987	10.699084	20.232698	-0.5063090952447366	HYDIN	ENSG00000157423.18		4.826956806441336	-9.533614	-0.7525108814239503	0.8471175782151017	18.774889
ENST00000540107		1.9345488589230888		4.33458	0.4463059589726594	PRR4	ENSG00000111215.12						
ENST00000540121	1.0994037277980526	-0.16384332769490315	3.489645	2.42176	0.31504744077177615	PRKAB1	ENSG00000111725.11		1.2632470554929558	1.0678849	-0.04515149792035422	0.9888595774782596	12.417255
ENST00000540182		0.9587104298050011		1.09981	0.8717055001445034	NLRC5	ENSG00000140853.17						
ENST00000540203		-0.45681435406715704		1.427	-0.32012217197836507	XPOT	ENSG00000184575.12						
ENST00000540349	-123.42329112983789	-92.96311536422611	296.275	170.29308	-0.30510797975449455	ANKRD49	ENSG00000168876.9		-30.46017576561178	125.98192	0.7651491641998289	0.8441799177490186	546.37396
ENST00000540443	2.905963063958166	-8.650085899154224	15.782391	14.098213	0.19163709301354145	SLC22A1	ENSG00000175003.15		11.55604896311239	1.6841774	-0.6230215112368265	0.8510774965694706	19.272728
ENST00000540534		0.36208436185616927		2.96175	0.12225351840138025	STMN3	ENSG00000197457.10						
ENST00000540616	-11.10903296330035	-16.184536558228334	9.521477	13.871657	-1.1667342235520546	TRMT10B	ENSG00000165275.10		5.075503594927984	-4.3501806	-0.3264205217361451	0.914055942994529	13.12702
ENST00000540766	-32.47151949696523	-25.886449832798455	27.693325	22.07725	-1.1725395721484848	ELP2	ENSG00000134759.14		-6.585069664166774	5.6160755	-0.023720868428548147	0.9928749310096107	86.67638
ENST00000540794	0.8500339709135636	-0.08844829893122329	11.8521	6.02362	0.07172011240296058	CCDC91	ENSG00000123106.11		0.9384822698447869	5.8284802			
ENST00000540804	1.317625818634836	1.3160272615080364	7.5819654	5.06218	0.3100748137768441	MSRB3	ENSG00000174099.12		0.0015985571267995713	2.5197854	-0.03298831780751543	0.9928749310096107	11.8607
ENST00000540830		-0.4886269067130925		5.43645	-0.08987977564433694	CEP57	ENSG00000166037.11						
ENST00000540941		0.37368694258431656		1.4186267	0.26341457659173373	TOMM5	ENSG00000175768.13						
ENST00000540951		-1.3634041297574977		2.395215	0.5814325602535397	CADM1	ENSG00000182985.19						
ENST00000540972		-0.16185403900622694		1.09841	-0.14735302617685242	PLEKHA5	ENSG00000052126.17						
ENST00000540998		-107.94171761289823		98.9888	-1.0904437427229536	CDC42SE1	ENSG00000197622.13				0.30292318662007656	0.8441799177490186	1150.2035
ENST00000541064	55.54965115686551	63.17971465697717	147.4223	167.6716	0.3768063023567344	NPC2	ENSG00000119655.11		-7.63006350011166	-20.249298	0.00013518333435058594	0.9999417029510284	865.81366
ENST00000541154		4.761740853774296		7.3443794	0.6483516535618636	NPIPB5	ENSG00000243716.12						
ENST00000541206		1.3868523966288082		3.7374	0.3710741093394067	RNF166	ENSG00000158717.11						
ENST00000541363	-17.555053666235654	-13.398922610640984	5.12126	3.90881	-3.4278777818455963	HMGA2	ENSG00000149948.14		-4.15613105559467	1.2124503	-0.8722014586130777	0.8441799177490186	130.86261
ENST00000541380		-35.62110309766385		45.8244	-0.7773391829535201	ARHGDIB	ENSG00000111348.9				-0.3937184611956277	0.8922381476701576	33.615074
ENST00000541455	-14.420645478337413	-11.305326987001827	27.748533	21.753967	-0.5196903628664137	COA4	ENSG00000181924.7		-3.115318491335586	5.994566	-0.3989623069763182	0.9047979507210254	91.68543
ENST00000541475	-2.1717805781967607		2.71562		-0.7997365410082009	RBM7	ENSG00000076053.12				-0.717418599128723	0.8441799177490186	107.53355
ENST00000541641	4.624818204607969		4.78414		0.9666979014526873	NUMA1	ENSG00000137497.19						
ENST00000541657	3.0647476974024515	1.565619071014924	3.08509	2.46934	0.9934062782403515	RHOF	ENSG00000139725.8		1.4991286263875274	0.61574984	0.527680719892184	0.8441799177490186	13.454545
ENST00000541664	1.6713077714654407	2.981274479832004	4.770755	8.51006	0.3503235430895045	NPIPB5	ENSG00000243716.12		-1.3099667083665631	-3.7393055			
ENST00000541679	21.812519583171934		51.5827		0.42286503190600444	RAN	ENSG00000132341.12						
ENST00000541719	1.2712109477978843		1.53153		0.8300267895645008	NUMA1	ENSG00000137497.19						
ENST00000541792	-1.4370735095272344		5.3579		-0.2682158068013535	CCDC91	ENSG00000123106.11						
ENST00000542060		2.3237337024889357		3.94437	0.5891267005924395	STX6	ENSG00000135823.14				0.39256239732106524	0.8875155061065808	58.03285
ENST00000542133	5.575033675451049	30.70989661917016	15.913956	87.66153	0.3503235430895045	NPIPB4	ENSG00000185864.19		-25.13486294371911	-71.747574	-2.935469420750936	0.8441799177490186	90.34022
ENST00000542135	2.679818113947031		13.0415		0.2054838856829674	FAM76B	ENSG00000077458.13						
ENST00000542266		0.6040148575196478		3.87458	0.1558917023525628	COG6	ENSG00000133103.17						
ENST00000542280	-1.31773773706432	-8.718812713696778	1.79737	11.8923	-0.7331477484388357	CD163	ENSG00000177575.13		7.401074976632458	-10.09493			
ENST00000542341	-1.3918592263914942	-1.169037853746798	2.63491	2.21309	-0.5282378411597392	LTO1	ENSG00000149716.13		-0.22282137264469615	0.42182016			
ENST00000542351		0.8462499395072715		6.58903	0.12843316339588684	ZNF384	ENSG00000126746.19						
ENST00000542518	0.5586854609366753	1.1271274854689726	1.59477	3.21739	0.3503235430895045	NPIPB5	ENSG00000243716.12		-0.5684420245322973	-1.6226201			
ENST00000542532	-16.445034488932272	-7.0476295960597595	17.840088	7.31283	-0.921802373892643	TAOK3	ENSG00000135090.14		-9.397404892872512	10.527258	-0.40540058513482413	0.8884826229377968	18.966211
ENST00000542785		1.8539759847844604		5.382195	0.3444646743194356	RAD52	ENSG00000002016.18						
ENST00000542791	-12.798719983598803	-2.5712919984097637	22.1501	4.795017	-0.4767557349657986	MRPS35	ENSG00000061794.13		-10.227427985189038	17.355083			
ENST00000542801	-6.50601388954203	-2.2851508231524087	20.2716	7.12013	-0.3209422866184807	CCDC91	ENSG00000123106.11		-4.2208630663896205	13.15147			
ENST00000542814		-0.10572507160579911		1.18912	-0.088910342760073	CCDC91	ENSG00000123106.11						
ENST00000542843	-0.6174851042083769	-0.8304667694008888	1.99921	2.6887732	-0.3088645535969681	FAM9C	ENSG00000187268.12		0.21298166519251194	-0.68956316	-0.7479190031687417	0.8441799177490186	38.686226
ENST00000542923	-16.288193471780456	-5.782238688538665	19.685125	6.9881353	-0.8274365775195001	WASHC3	ENSG00000120860.11		-10.50595478324179	12.69699	0.2311968207359314	0.9448296303106177	14.495747
ENST00000543131	-57.99813319985187	-12.637621571507518	66.9577	14.589886	-0.8661906086372568	REXO2	ENSG00000076043.11		-45.360511628344355	52.367817	-0.8148080905278524	0.8510774965694706	5.977409
ENST00000543240		-0.11028066342592455		2.74388	-0.040191503301816714	TESMIN	ENSG00000132749.11						
ENST00000543407	2.046327355879558	7.541229584318641	2.44004	8.99216	0.8386449657938527	NPIPB5	ENSG00000243716.12		-5.4949022284390825	-6.5521197			
ENST00000543534		-1.8062296965849975		1.56194	-1.156401493593398	CCDC91	ENSG00000123106.11						
ENST00000543594	7.95280025711769	12.260523560996793	5.4805274	8.449117	1.4511012199724314	TMEM138	ENSG00000149483.13		-4.307723303879103	-2.9685893	-0.8816339731216432	0.8441799177490186	41.570408
ENST00000543641	-5.7711276773767075	-3.4625783070396867	7.0454	4.22712	-0.8191341244657657	FAM76B	ENSG00000077458.13		-2.308549370337021	2.8182802	-1.4867141723632813	0.8441799177490186	4.9068637
ENST00000543654	0.9927955679197991		1.43164		0.6934673156949072	NPIPB4	ENSG00000185864.19						
ENST00000543766	1.0661027960581324	1.435247136621189	5.12175	6.895186	0.20815205674889645	VPS13D	ENSG00000048707.15		-0.36914434056305656	-1.7734361	-0.019913371404011393	0.9928749310096107	114.59641
ENST00000543813		-0.12220702386643173		2.47057	-0.049465111104544914	CHSY1	ENSG00000131873.7						
ENST00000543893		1.3758870170554927		12.42	0.11077995238354695	KLRC1	ENSG00000134545.14						
ENST00000543895	-0.35901356569405884		1.33076		-0.26978085088050796	KLRG1	ENSG00000139187.10						
ENST00000544140		-3.763596687297254		4.61874	-0.8148535359541214	MRPL48	ENSG00000175581.14						
ENST00000544244		3.8256894459923143		1.89428	2.0196008685112403	PTPRO	ENSG00000151490.15						
ENST00000544286	0.5911969341865124		2.31358		0.25553338330447806	TRPT1	ENSG00000149743.14						
ENST00000544367	-12.655682631469958	-13.947198833240492	15.86475	19.0523	-0.5505034524472501	STK38L	ENSG00000211455.8		1.2915162017705342	-3.1875496	-0.6192877928415934	0.8956397088444248	54.062252
ENST00000544436		-1.7444334147739962		8.10541	-0.21521841536518854	QKI	ENSG00000112531.17				-0.2284587303797404	0.9496762957756294	9.6314
ENST00000544594	-21.530282996350675	-17.604279569221024	48.63795	42.8647	-0.12049696385792733	LAMTOR1	ENSG00000149357.10		-3.9260034271296504	5.7732506	-0.49685424963633285	0.8955023198390292	146.05766
ENST00000544613	-1.316074340128243		3.24311		-0.40580626740227543	CFAP119	ENSG00000196118.12						
ENST00000544641	2.8616010359782638	3.242049941557767	6.2325606	7.061177	0.459137342683485	NLRC5	ENSG00000140853.17		-0.3804489055795033	-0.82861614	0.007623994350433261	0.998056624206557	6.818182
ENST00000544652	-2.4904174934581853		3.85057		-0.6467659377946946	DDX11	ENSG00000013573.17						
ENST00000544883	-6.7261023200146735	-10.058600982962199	20.537949	30.713633	-0.32749629166660854	NR2C2AP	ENSG00000184162.15		3.3324986629475255	-10.175684	-1.3264488379160562	0.8441799177490186	62.052433
ENST00000544921	-0.2795719382419501	-0.2811164535201491	19.301353	19.407986	-0.014484576773200674	SINHCAF	ENSG00000139146.14		0.001544515278198988	-0.10663223	0.20604377587636313	0.9687036817317366	24.725502
ENST00000544923	-6.06947960731942	-1.76628702923171	44.315567	12.89633	-0.1369604411254777	RFXANK	ENSG00000064490.14		-4.30319257808771	31.419237			
ENST00000544943	-0.45101843701573313	-1.7731716717617498	1.06004	4.16753	-0.4254730371016676	TULP3	ENSG00000078246.17		1.3221532347460168	-3.10749			
ENST00000545027		-0.6706604347773127		7.23387	-0.09271115351077902	ETV6	ENSG00000139083.11						
ENST00000545199	-42.33130910042402	-11.440047222842345	52.6438	14.227	-0.8041081768933529	MGP	ENSG00000111341.10		-30.891261877581677	38.416798			
ENST00000545235	-0.035222767880903186	0.8667085723563128	5.08374	4.15939	0.20837396302046196	ITPR2	ENSG00000123104.12		-0.901931340237216	0.92435026			
ENST00000545267	-19.520986579989238	-12.492749571865716	24.56395	15.72007	-0.794700614190123	HYDIN	ENSG00000157423.18		-7.028237008123522	8.84388	0.2784673647334177	0.9353768457416453	13.74286
ENST00000545346		-1.417536759242891		4.33881	-0.3267109576153259	QKI	ENSG00000112531.17						
ENST00000545349	10.86182095493494	5.4847496458760405	39.6783	20.035826	0.27374712929194916	NLRC5	ENSG00000140853.17		5.377071309058899	19.642473	-0.978995642066002	0.8441799177490186	31.808056
ENST00000545375		0.39794481461831677		1.6450651	0.24190217278893114	NPIPB5	ENSG00000243716.12						
